Date,Time,Day,Station,Code,Min_Delay,Line
2023-12-01T00:00:00Z,14:12:00,Friday,ST CLAIR STATION,MUPAA,3,YU
2023-12-01T00:00:00Z,14:26:00,Friday,BATHURST STATION,MUIR,5,BD
2023-12-01T00:00:00Z,14:59:00,Friday,PIONEER VILLAGE STATIO,PUOPO,6,YU
2023-12-01T00:00:00Z,15:52:00,Friday,WILSON STATION,PUOPO,7,YU
2023-12-01T00:00:00Z,16:15:00,Friday,KIPLING STATION,MUTO,3,BD
2023-12-01T00:00:00Z,16:43:00,Friday,VICTORIA PARK STATION,SUAP,16,BD
2023-12-01T00:00:00Z,16:54:00,Friday,YORK MILLS STATION,SUAP,3,YU
2023-12-01T00:00:00Z,17:52:00,Friday,JANE STATION,MUIR,3,BD
2023-12-01T00:00:00Z,18:07:00,Friday,KIPLING STATION,MUIR,3,BD
2023-12-01T00:00:00Z,18:15:00,Friday,GREENWOOD STATION,MUIR,3,BD
2023-12-01T00:00:00Z,20:46:00,Friday,COLLEGE STATION,SUUT,15,YU
2023-12-01T00:00:00Z,22:27:00,Friday,COLLEGE STATION,SUO,3,YU
2023-12-01T00:00:00Z,23:11:00,Friday,SHEPPARD STATION,SUUT,12,YU
2023-12-01T00:00:00Z,23:45:00,Friday,COXWELL STATION,TUSUP,4,BD
2023-12-01T00:00:00Z,05:55:00,Friday,LESLIE STATION,PUOPO,7,SHP
2023-12-01T00:00:00Z,08:09:00,Friday,SHEPPARD-YONGE STATION,TUSET,4,SHP
2023-12-01T00:00:00Z,08:52:00,Friday,LESLIE STATION,PUOPO,5,SHP
2023-12-01T00:00:00Z,13:04:00,Friday,SHEPPARD-YONGE STATION,EUDO,5,SHP
2023-12-01T00:00:00Z,16:37:00,Friday,DON MILLS STATION,SUROB,60,SHP
2023-12-01T00:00:00Z,20:47:00,Friday,BAYVIEW STATION,MUSC,3,SHP
2023-12-01T00:00:00Z,21:31:00,Friday,SHEPPARD-YONGE STATION,PUOPO,7,SHP
2023-12-02T00:00:00Z,05:59:00,Saturday,ST CLAIR WEST STATION,EUBO,4,YU
2023-12-02T00:00:00Z,06:05:00,Saturday,HIGHWAY 407 STATION,PUOPO,4,YU
2023-12-02T00:00:00Z,07:07:00,Saturday,VICTORIA PARK STATION,SUDP,3,BD
2023-12-02T00:00:00Z,07:42:00,Saturday,JANE STATION,SUDP,4,BD
2023-12-02T00:00:00Z,09:35:00,Saturday,UNION STATION,SUDP,3,YU
2023-12-02T00:00:00Z,09:47:00,Saturday,ST CLAIR STATION,SUDP,15,YU
2023-12-02T00:00:00Z,11:34:00,Saturday,GLENCAIRN STATION,SUDP,4,YU
2023-12-02T00:00:00Z,12:18:00,Saturday,ST CLAIR STATION,SUDP,3,YU
2023-12-02T00:00:00Z,13:08:00,Saturday,UNION STATION,SUUT,15,YU
2023-12-02T00:00:00Z,15:54:00,Saturday,DAVISVILLE STATION,MUPAA,4,YU
2023-12-02T00:00:00Z,17:16:00,Saturday,BLOOR STATION,SUDP,4,YU
2023-12-02T00:00:00Z,18:46:00,Saturday,DUPONT STATION,MUIR,9,YU
2023-12-02T00:00:00Z,19:12:00,Saturday,ST GEORGE BD STATION,MUIR,4,BD
2023-12-02T00:00:00Z,19:40:00,Saturday,KEELE STATION,SUUT,4,BD
2023-12-02T00:00:00Z,20:17:00,Saturday,DUNDAS STATION,MUO,10,YU
2023-12-02T00:00:00Z,21:05:00,Saturday,KEELE STATION,MUI,9,YU
2023-12-02T00:00:00Z,23:24:00,Saturday,ST ANDREW STATION,SUDP,6,YU
2023-12-02T00:00:00Z,23:44:00,Saturday,SPADINA YUS STATION,SUO,13,YU
2023-12-02T00:00:00Z,00:40:00,Saturday,EGLINTON WEST STATION,MUI,14,YU
2023-12-03T00:00:00Z,08:04:00,Sunday,KIPLING STATION,TUO,4,BD
2023-12-03T00:00:00Z,08:33:00,Sunday,DUNDAS WEST STATION,SUUT,31,BD
2023-12-03T00:00:00Z,10:08:00,Sunday,PAPE STATION,EUNT,5,BD
2023-12-03T00:00:00Z,12:49:00,Sunday,EGLINTON STATION,PUOPO,6,YU
2023-12-03T00:00:00Z,14:31:00,Sunday,WILSON STATION,PUOPO,6,YU
2023-12-03T00:00:00Z,15:52:00,Sunday,ST GEORGE BD STATION,MUDD,6,BD
2023-12-03T00:00:00Z,16:39:00,Sunday,MAIN STREET STATION,MUI,5,BD
2023-12-03T00:00:00Z,18:58:00,Sunday,WILSON STATION,PUOPO,3,YU
2023-12-03T00:00:00Z,19:10:00,Sunday,CHRISTIE STATION,SUG,6,BD
2023-12-03T00:00:00Z,19:40:00,Sunday,WOODBINE STATION,MUPAA,3,BD
2023-12-03T00:00:00Z,20:13:00,Sunday,ST CLAIR WEST STATION,SUDP,8,YU
2023-12-03T00:00:00Z,20:34:00,Sunday,KIPLING STATION,MUSAN,6,BD
2023-12-03T00:00:00Z,21:34:00,Sunday,WILSON STATION,PUOPO,8,YU
2023-12-03T00:00:00Z,22:15:00,Sunday,EGLINTON WEST STATION,MUATC,5,YU
2023-12-03T00:00:00Z,00:38:00,Sunday,KIPLING STATION,MUTO,4,BD
2023-12-03T00:00:00Z,02:44:00,Sunday,SHEPPARD-YONGE STATION,TUMVS,10,SHP
2023-12-04T00:00:00Z,06:08:00,Monday,SPADINA BD STATION,SUAE,11,BD
2023-12-04T00:00:00Z,10:00:00,Monday,KENNEDY BD STATION,SUG,4,BD
2023-12-04T00:00:00Z,10:31:00,Monday,RUNNYMEDE STATION,SUO,14,BD
2023-12-04T00:00:00Z,12:34:00,Monday,KIPLING STATION,MUSAN,4,BD
2023-12-04T00:00:00Z,12:44:00,Monday,VAUGHAN MC STATION,SUG,5,YU
2023-12-04T00:00:00Z,16:18:00,Monday,MAIN STREET STATION,MUPAA,4,BD
2023-12-04T00:00:00Z,17:35:00,Monday,PAPE STATION,MUI,12,BD
2023-12-04T00:00:00Z,17:37:00,Monday,YORK UNIVERSITY STATIO,TUCC,3,YU
2023-12-04T00:00:00Z,18:03:00,Monday,DUPONT STATION,TUO,3,YU
2023-12-04T00:00:00Z,18:04:00,Monday,VAUGHAN MC STATION,MUATC,3,YU
2023-12-04T00:00:00Z,19:09:00,Monday,KIPLING STATION,SUO,16,BD
2023-12-04T00:00:00Z,23:22:00,Monday,DON MILLS STATION,SUO,7,SHP
2023-12-05T00:00:00Z,05:40:00,Tuesday,KENNEDY BD STATION,PUTWZ,15,BD
2023-12-05T00:00:00Z,05:46:00,Tuesday,WOODBINE STATION,PUTWZ,19,BD
2023-12-05T00:00:00Z,06:14:00,Tuesday,ST PATRICK STATION,PUOPO,3,YU
2023-12-05T00:00:00Z,06:31:00,Tuesday,FINCH STATION,EUBK,3,YU
2023-12-05T00:00:00Z,08:27:00,Tuesday,EGLINTON STATION,TUO,5,YU
2023-12-05T00:00:00Z,09:22:00,Tuesday,DUNDAS STATION,MUPAA,4,YU
2023-12-05T00:00:00Z,10:10:00,Tuesday,ST GEORGE YUS STATION,MUATC,5,YU
2023-12-05T00:00:00Z,10:38:00,Tuesday,OSSINGTON STATION,SUO,3,BD
2023-12-05T00:00:00Z,11:49:00,Tuesday,ST CLAIR STATION,MUIR,7,YU
2023-12-05T00:00:00Z,12:57:00,Tuesday,WILSON STATION,MUTO,6,YU
2023-12-05T00:00:00Z,14:59:00,Tuesday,ROYAL YORK STATION,SUDP,10,BD
2023-12-05T00:00:00Z,15:13:00,Tuesday,KEELE YARD,TUNIP,3,BD
2023-12-05T00:00:00Z,15:30:00,Tuesday,DOWNSVIEW PARK STATION,MUO,5,YU
2023-12-05T00:00:00Z,16:37:00,Tuesday,BLOOR STATION,SUDP,5,YU
2023-12-05T00:00:00Z,17:11:00,Tuesday,WARDEN STATION,MUIR,3,BD
2023-12-05T00:00:00Z,17:59:00,Tuesday,COXWELL STATION,EUNT,4,BD
2023-12-05T00:00:00Z,18:10:00,Tuesday,YORKDALE STATION,MUPAA,4,YU
2023-12-05T00:00:00Z,18:34:00,Tuesday,EGLINTON STATION,TUNIP,4,YU
2023-12-05T00:00:00Z,19:47:00,Tuesday,VAUGHAN MC STATION,MUATC,3,YU
2023-12-05T00:00:00Z,20:41:00,Tuesday,WELLESLEY STATION,SUDP,10,YU
2023-12-05T00:00:00Z,00:50:00,Tuesday,OSGOODE STATION,MUPAA,6,YU
2023-12-05T00:00:00Z,00:51:00,Tuesday,KEELE STATION,MUPR1,77,BD
2023-12-06T00:00:00Z,06:10:00,Wednesday,VAUGHAN MC STATION,EUME,3,YU
2023-12-06T00:00:00Z,06:52:00,Wednesday,OSGOODE STATION,MUPAA,4,YU
2023-12-06T00:00:00Z,06:53:00,Wednesday,BATHURST STATION,MUDD,11,BD
2023-12-06T00:00:00Z,07:31:00,Wednesday,ST GEORGE YUS STATION,SUO,3,YU
2023-12-06T00:00:00Z,07:45:00,Wednesday,WARDEN STATION,MUDD,7,BD
2023-12-06T00:00:00Z,08:28:00,Wednesday,ROSEDALE STATION,PUOPO,4,YU
2023-12-06T00:00:00Z,08:33:00,Wednesday,ROSEDALE STATION,PUOPO,4,YU
2023-12-06T00:00:00Z,08:38:00,Wednesday,ROSEDALE STATION,PUOPO,4,YU
2023-12-06T00:00:00Z,10:22:00,Wednesday,ROSEDALE STATION,PUOPO,5,YU
2023-12-06T00:00:00Z,12:11:00,Wednesday,COXWELL STATION,SUDP,3,BD
2023-12-06T00:00:00Z,12:36:00,Wednesday,ST PATRICK STATION,SUDP,3,YU
2023-12-06T00:00:00Z,14:01:00,Wednesday,COXWELL STATION,MUIR,10,BD
2023-12-06T00:00:00Z,15:13:00,Wednesday,DUFFERIN STATION,MUPAA,3,BD
2023-12-06T00:00:00Z,16:13:00,Wednesday,ROYAL YORK STATION,TUOS,6,BD
2023-12-06T00:00:00Z,16:48:00,Wednesday,ROSEDALE STATION,MUIR,3,YU
2023-12-06T00:00:00Z,18:29:00,Wednesday,FINCH STATION,SUDP,3,YU
2023-12-06T00:00:00Z,18:40:00,Wednesday,YONGE BD STATION,SUEAS,11,BD
2023-12-06T00:00:00Z,22:51:00,Wednesday,UNION STATION,SUO,33,YU
2023-12-06T00:00:00Z,23:38:00,Wednesday,BLOOR STATION,MUDD,11,YU
2023-12-06T00:00:00Z,00:51:00,Wednesday,COLLEGE STATION,SUPOL,20,YU
2023-12-06T00:00:00Z,00:55:00,Wednesday,KING STATION,SUUT,15,YU
2023-12-06T00:00:00Z,01:03:00,Wednesday,ST CLAIR STATION,TUO,5,YU
2023-12-06T00:00:00Z,13:37:00,Wednesday,LESLIE STATION,MUPAA,4,SHP
2023-12-06T00:00:00Z,17:31:00,Wednesday,DON MILLS STATION,TUO,9,SHP
2023-12-07T00:00:00Z,06:29:00,Thursday,NORTH YORK CTR STATION,MUATC,3,YU
2023-12-07T00:00:00Z,06:45:00,Thursday,DUNDAS WEST STATION,TUOS,3,BD
2023-12-07T00:00:00Z,06:46:00,Thursday,ST PATRICK STATION,PUOPO,4,YU
2023-12-07T00:00:00Z,06:47:00,Thursday,WILSON STATION,PUOPO,3,YU
2023-12-07T00:00:00Z,07:05:00,Thursday,FINCH STATION,TUO,4,YU
2023-12-07T00:00:00Z,07:45:00,Thursday,ST CLAIR STATION,PUOPO,6,YU
2023-12-07T00:00:00Z,08:33:00,Thursday,VICTORIA PARK STATION,MUPLB,6,BD
2023-12-07T00:00:00Z,09:45:00,Thursday,CHESTER STATION,TUMVS,5,BD
2023-12-07T00:00:00Z,10:55:00,Thursday,KIPLING STATION,SUDP,4,BD
2023-12-07T00:00:00Z,12:01:00,Thursday,KEELE STATION,SUUT,6,BD
2023-12-07T00:00:00Z,13:36:00,Thursday,VAUGHAN MC STATION,TUS,10,YU
2023-12-07T00:00:00Z,15:04:00,Thursday,KIPLING STATION,MUTO,4,BD
2023-12-07T00:00:00Z,15:43:00,Thursday,ST GEORGE BD STATION,TUMVS,5,BD
2023-12-07T00:00:00Z,15:46:00,Thursday,ST CLAIR WEST STATION,SUDP,5,YU
2023-12-07T00:00:00Z,17:22:00,Thursday,ST ANDREW STATION,MUIR,3,YU
2023-12-07T00:00:00Z,18:00:00,Thursday,CHRISTIE STATION,MUIR,20,BD
2023-12-07T00:00:00Z,18:10:00,Thursday,NORTH YORK CTR STATION,SUDP,5,YU
2023-12-07T00:00:00Z,19:23:00,Thursday,VAUGHAN MC STATION,MUIR,5,YU
2023-12-07T00:00:00Z,19:32:00,Thursday,PIONEER VILLAGE STATIO,PUOPO,3,YU
2023-12-07T00:00:00Z,20:14:00,Thursday,EGLINTON STATION,SUO,6,YU
2023-12-07T00:00:00Z,21:44:00,Thursday,KIPLING STATION,MUI,5,BD
2023-12-07T00:00:00Z,22:51:00,Thursday,LANSDOWNE STATION,MUSAN,5,BD
2023-12-07T00:00:00Z,23:42:00,Thursday,EGLINTON WEST STATION,MUPAA,5,YU
2023-12-07T00:00:00Z,00:36:00,Thursday,LESLIE STATION,MUSAN,7,SHP
2023-12-08T00:00:00Z,04:38:00,Friday,VAUGHAN MC STATION,PUTWZ,4,YU
2023-12-08T00:00:00Z,05:40:00,Friday,KIPLING STATION,TUKEY,4,BD
2023-12-08T00:00:00Z,05:51:00,Friday,DAVISVILLE STATION,PUOPO,3,YU
2023-12-08T00:00:00Z,05:51:00,Friday,KEELE STATION,SUG,4,BD
2023-12-08T00:00:00Z,05:58:00,Friday,EGLINTON STATION,PUOPO,11,YU
2023-12-08T00:00:00Z,07:10:00,Friday,FINCH STATION,MUIR,3,YU
2023-12-08T00:00:00Z,07:39:00,Friday,YORKDALE STATION,PUOPO,4,YU
2023-12-08T00:00:00Z,09:29:00,Friday,EGLINTON WEST STATION,MUI,24,YU
2023-12-08T00:00:00Z,09:34:00,Friday,ST GEORGE YUS STATION,MUSAN,4,YU
2023-12-08T00:00:00Z,09:49:00,Friday,FINCH STATION,MUPAA,5,YU
2023-12-08T00:00:00Z,09:56:00,Friday,HIGHWAY 407 STATION,TUSUP,3,YU
2023-12-08T00:00:00Z,12:09:00,Friday,ST GEORGE YUS STATION,MUPAA,3,YU
2023-12-08T00:00:00Z,12:37:00,Friday,LAWRENCE STATION,MUPAA,5,YU
2023-12-08T00:00:00Z,12:47:00,Friday,BLOOR STATION,MUPAA,3,YU
2023-12-08T00:00:00Z,12:51:00,Friday,QUEEN'S PARK STATION,EUDO,3,YU
2023-12-08T00:00:00Z,13:12:00,Friday,WELLESLEY STATION,SUAP,5,YU
2023-12-08T00:00:00Z,13:37:00,Friday,SHEPPARD STATION,SUDP,5,YU
2023-12-08T00:00:00Z,14:14:00,Friday,DUNDAS WEST STATION,MUI,15,BD
2023-12-08T00:00:00Z,15:05:00,Friday,SHEPPARD STATION,SUDP,12,YU
2023-12-08T00:00:00Z,16:04:00,Friday,DUNDAS STATION,SUDP,9,YU
2023-12-08T00:00:00Z,16:40:00,Friday,ROSEDALE STATION,SUSA,5,YU
2023-12-08T00:00:00Z,16:42:00,Friday,EGLINTON STATION,MUPAA,3,YU
2023-12-08T00:00:00Z,17:46:00,Friday,WARDEN STATION,SUUT,4,BD
2023-12-08T00:00:00Z,18:11:00,Friday,FINCH STATION,MUIR,3,YU
2023-12-08T00:00:00Z,18:19:00,Friday,SPADINA YUS STATION,SUDP,3,YU
2023-12-08T00:00:00Z,18:39:00,Friday,WOODBINE STATION,MUIR,3,BD
2023-12-08T00:00:00Z,19:04:00,Friday,SUMMERHILL STATION,MUPAA,3,YU
2023-12-08T00:00:00Z,19:06:00,Friday,PAPE STATION,SUO,7,BD
2023-12-08T00:00:00Z,19:37:00,Friday,WELLESLEY STATION,PUOPO,3,YU
2023-12-08T00:00:00Z,22:54:00,Friday,COXWELL STATION,SUAE,11,BD
2023-12-08T00:00:00Z,15:09:00,Friday,SHEPPARD-YONGE STATION,SUDP,14,SHP
2023-12-09T00:00:00Z,07:42:00,Saturday,KIPLING STATION,MUIR,5,BD
2023-12-09T00:00:00Z,09:17:00,Saturday,JANE STATION,MUI,52,BD
2023-12-09T00:00:00Z,09:20:00,Saturday,JANE STATION,MUSAN,6,BD
2023-12-09T00:00:00Z,09:54:00,Saturday,YONGE BD STATION,SUDP,13,BD
2023-12-09T00:00:00Z,12:10:00,Saturday,HIGH PARK STATION,MUI,15,BD
2023-12-09T00:00:00Z,14:24:00,Saturday,SUMMERHILL STATION,MUSAN,5,YU
2023-12-09T00:00:00Z,14:50:00,Saturday,KENNEDY BD STATION,SUO,14,BD
2023-12-09T00:00:00Z,15:18:00,Saturday,LAWRENCE STATION,MUIR,14,YU
2023-12-09T00:00:00Z,17:46:00,Saturday,JANE STATION,MUDD,4,BD
2023-12-09T00:00:00Z,18:48:00,Saturday,PAPE STATION,MUPAA,3,BD
2023-12-09T00:00:00Z,19:50:00,Saturday,ST GEORGE BD STATION,SUDP,4,BD
2023-12-09T00:00:00Z,20:33:00,Saturday,SPADINA YUS STATION,MUPAA,5,YU
2023-12-09T00:00:00Z,20:47:00,Saturday,UNION STATION,MUSAN,5,YU
2023-12-09T00:00:00Z,21:10:00,Saturday,WELLESLEY STATION,MUPAA,5,YU
2023-12-09T00:00:00Z,00:09:00,Saturday,KENNEDY BD STATION,MUDD,3,BD
2023-12-09T00:00:00Z,15:29:00,Saturday,SHEPPARD-YONGE STATION,SUPOL,42,SHP
2023-12-10T00:00:00Z,02:02:00,Sunday,CHESTER STATION,SUDP,5,BD
2023-12-10T00:00:00Z,08:18:00,Sunday,ST CLAIR STATION,MUPAA,4,YU
2023-12-10T00:00:00Z,08:41:00,Sunday,DAVISVILLE STATION,MUI,9,YU
2023-12-10T00:00:00Z,08:58:00,Sunday,ISLINGTON STATION,MUSC,5,BD
2023-12-10T00:00:00Z,09:57:00,Sunday,DUNDAS WEST STATION,TUMVS,3,BD
2023-12-10T00:00:00Z,10:19:00,Sunday,FINCH WEST STATION,PUSCR,6,YU
2023-12-10T00:00:00Z,12:10:00,Sunday,WOODBINE STATION,SUEAS,11,BD
2023-12-10T00:00:00Z,12:22:00,Sunday,LAWRENCE STATION,SUDP,7,YU
2023-12-10T00:00:00Z,12:33:00,Sunday,DAVISVILLE STATION,SUDP,5,YU
2023-12-10T00:00:00Z,16:13:00,Sunday,COXWELL STATION,MUIR,14,BD
2023-12-10T00:00:00Z,17:29:00,Sunday,YORK MILLS STATION,MUATC,3,YU
2023-12-10T00:00:00Z,18:36:00,Sunday,SHERBOURNE STATION,SUDP,4,BD
2023-12-10T00:00:00Z,20:11:00,Sunday,YONGE BD STATION,MUPAA,4,BD
2023-12-10T00:00:00Z,23:25:00,Sunday,ST GEORGE BD STATION,SUDP,4,BD
2023-12-10T00:00:00Z,01:01:00,Sunday,COLLEGE STATION,SUDP,12,YU
2023-12-10T00:00:00Z,01:32:00,Sunday,SPADINA BD STATION,MUSC,4,BD
2023-12-10T00:00:00Z,17:10:00,Sunday,SHEPPARD-YONGE STATION,SUO,12,SHP
2023-12-11T00:00:00Z,07:23:00,Monday,DUPONT STATION,SUDP,7,YU
2023-12-11T00:00:00Z,07:59:00,Monday,RUNNYMEDE STATION,MUSAN,5,BD
2023-12-11T00:00:00Z,08:30:00,Monday,FINCH STATION,MUSAN,3,YU
2023-12-11T00:00:00Z,08:36:00,Monday,KENNEDY BD STATION,MUIR,3,BD
2023-12-11T00:00:00Z,08:56:00,Monday,WARDEN STATION,SUDP,4,BD
2023-12-11T00:00:00Z,09:31:00,Monday,UNION STATION,MUPAA,3,YU
2023-12-11T00:00:00Z,10:21:00,Monday,ST CLAIR WEST STATION,MUPR1,110,YU
2023-12-11T00:00:00Z,12:25:00,Monday,KENNEDY BD STATION,PUTDN,19,BD
2023-12-11T00:00:00Z,12:28:00,Monday,EGLINTON WEST STATION,SUO,5,YU
2023-12-11T00:00:00Z,12:44:00,Monday,NORTH YORK CTR STATION,SUDP,6,YU
2023-12-11T00:00:00Z,12:57:00,Monday,ST CLAIR WEST STATION,MUI,8,YU
2023-12-11T00:00:00Z,13:19:00,Monday,DUNDAS STATION,SUUT,4,YU
2023-12-11T00:00:00Z,14:00:00,Monday,SPADINA YUS STATION,SUDP,11,YU
2023-12-11T00:00:00Z,14:25:00,Monday,VAUGHAN MC STATION,MUI,5,YU
2023-12-11T00:00:00Z,14:33:00,Monday,VICTORIA PARK STATION,TUMVS,17,BD
2023-12-11T00:00:00Z,16:29:00,Monday,YONGE BD STATION,SUDP,3,BD
2023-12-11T00:00:00Z,17:50:00,Monday,ST ANDREW STATION,SUDP,3,YU
2023-12-11T00:00:00Z,17:52:00,Monday,KIPLING STATION,SUO,12,BD
2023-12-11T00:00:00Z,19:30:00,Monday,JANE STATION,SUDP,4,BD
2023-12-11T00:00:00Z,19:42:00,Monday,BAY STATION,SUDP,3,BD
2023-12-11T00:00:00Z,20:07:00,Monday,DOWNSVIEW PARK STATION,SUUT,9,YU
2023-12-11T00:00:00Z,22:18:00,Monday,BLOOR STATION,SUDP,8,YU
2023-12-11T00:00:00Z,23:08:00,Monday,WILSON STATION,SUDP,7,YU
2023-12-11T00:00:00Z,23:20:00,Monday,YORKDALE STATION,SUAE,23,YU
2023-12-11T00:00:00Z,23:40:00,Monday,YORKDALE STATION,SUO,5,YU
2023-12-11T00:00:00Z,00:43:00,Monday,ST CLAIR STATION,SUEAS,8,YU
2023-12-11T00:00:00Z,12:14:00,Monday,LESLIE STATION,PUSTC,5,SHP
2023-12-12T00:00:00Z,05:49:00,Tuesday,DONLANDS STATION,MUO,3,BD
2023-12-12T00:00:00Z,07:24:00,Tuesday,PIONEER VILLAGE STATIO,PUOPO,8,YU
2023-12-12T00:00:00Z,08:36:00,Tuesday,KENNEDY BD STATION,TUOS,3,BD
2023-12-12T00:00:00Z,09:32:00,Tuesday,COLLEGE STATION,MUI,18,YU
2023-12-12T00:00:00Z,10:22:00,Tuesday,QUEEN STATION,MUI,20,YU
2023-12-12T00:00:00Z,10:38:00,Tuesday,DUNDAS STATION,PUOPO,6,YU
2023-12-12T00:00:00Z,10:59:00,Tuesday,FINCH WEST STATION,PUOPO,3,YU
2023-12-12T00:00:00Z,11:40:00,Tuesday,SPADINA YUS STATION,SUUT,13,YU
2023-12-12T00:00:00Z,11:52:00,Tuesday,SPADINA YUS STATION,SUDP,10,YU
2023-12-12T00:00:00Z,12:09:00,Tuesday,DAVISVILLE STATION,MUDD,4,YU
2023-12-12T00:00:00Z,13:25:00,Tuesday,HIGHWAY 407 STATION,PUOPO,5,YU
2023-12-12T00:00:00Z,13:55:00,Tuesday,EGLINTON STATION,PUTDN,5,YU
2023-12-12T00:00:00Z,14:28:00,Tuesday,COXWELL STATION,MUPAA,4,BD
2023-12-12T00:00:00Z,14:47:00,Tuesday,VAUGHAN MC STATION,MUI,5,YU
2023-12-12T00:00:00Z,15:19:00,Tuesday,KENNEDY BD STATION,MUI,3,BD
2023-12-12T00:00:00Z,16:29:00,Tuesday,LAWRENCE STATION,PUOPO,6,YU
2023-12-12T00:00:00Z,16:38:00,Tuesday,ST CLAIR STATION,EUBK,3,YU
2023-12-12T00:00:00Z,16:42:00,Tuesday,KENNEDY BD STATION,MUI,3,BD
2023-12-12T00:00:00Z,17:10:00,Tuesday,LAWRENCE STATION,SUO,3,YU
2023-12-12T00:00:00Z,18:19:00,Tuesday,LANSDOWNE STATION,MUIR,16,BD
2023-12-12T00:00:00Z,19:43:00,Tuesday,KIPLING STATION,MUIR,5,BD
2023-12-12T00:00:00Z,20:00:00,Tuesday,COLLEGE STATION,SUO,6,YU
2023-12-12T00:00:00Z,20:27:00,Tuesday,QUEEN'S PARK STATION,SUDP,6,YU
2023-12-12T00:00:00Z,21:03:00,Tuesday,ST GEORGE YUS STATION,SUDP,3,YU
2023-12-12T00:00:00Z,21:56:00,Tuesday,ST ANDREW STATION,SUDP,4,YU
2023-12-12T00:00:00Z,22:39:00,Tuesday,ST GEORGE YUS STATION,SUDP,14,YU
2023-12-12T00:00:00Z,23:16:00,Tuesday,SHEPPARD WEST STATION,SUAP,8,YU
2023-12-12T00:00:00Z,23:42:00,Tuesday,SHEPPARD STATION,SUDP,17,YU
2023-12-13T00:00:00Z,05:14:00,Wednesday,KENNEDY BD STATION,PUTWZ,15,BD
2023-12-13T00:00:00Z,06:00:00,Wednesday,GREENWOOD STATION,MUSAN,5,BD
2023-12-13T00:00:00Z,06:09:00,Wednesday,KENNEDY BD STATION,PUSSW,5,BD
2023-12-13T00:00:00Z,06:16:00,Wednesday,DONLANDS STATION,TUCC,3,BD
2023-12-13T00:00:00Z,06:26:00,Wednesday,DAVISVILLE STATION,SUDP,6,YU
2023-12-13T00:00:00Z,08:20:00,Wednesday,SPADINA YUS STATION,SUDP,5,YU
2023-12-13T00:00:00Z,08:51:00,Wednesday,YONGE BD STATION,MUIR,4,BD
2023-12-13T00:00:00Z,08:52:00,Wednesday,ST GEORGE YUS STATION,PUOPO,3,YU
2023-12-13T00:00:00Z,08:54:00,Wednesday,ISLINGTON STATION,TUSC,3,BD
2023-12-13T00:00:00Z,10:23:00,Wednesday,ST GEORGE YUS STATION,MUSAN,5,YU
2023-12-13T00:00:00Z,12:46:00,Wednesday,SUMMERHILL STATION,EUNT,13,YU
2023-12-13T00:00:00Z,13:28:00,Wednesday,ST GEORGE YUS STATION,MUI,4,YU
2023-12-13T00:00:00Z,14:00:00,Wednesday,VICTORIA PARK STATION,SUEAS,11,BD
2023-12-13T00:00:00Z,14:24:00,Wednesday,KENNEDY BD STATION,TUO,3,BD
2023-12-13T00:00:00Z,15:19:00,Wednesday,YORK MILLS STATION,MUI,12,YU
2023-12-13T00:00:00Z,16:44:00,Wednesday,WILSON STATION,MUATC,3,YU
2023-12-13T00:00:00Z,16:46:00,Wednesday,WARDEN STATION,SUDP,3,BD
2023-12-13T00:00:00Z,16:49:00,Wednesday,COXWELL STATION,MUTO,3,BD
2023-12-13T00:00:00Z,17:37:00,Wednesday,COLLEGE STATION,MUPAA,4,YU
2023-12-13T00:00:00Z,17:46:00,Wednesday,KENNEDY BD STATION,TUS,6,BD
2023-12-13T00:00:00Z,18:21:00,Wednesday,YONGE BD STATION,MUIR,13,BD
2023-12-13T00:00:00Z,19:50:00,Wednesday,DONLANDS STATION,SUO,4,BD
2023-12-13T00:00:00Z,19:55:00,Wednesday,COXWELL STATION,SUDP,4,BD
2023-12-13T00:00:00Z,20:34:00,Wednesday,SHERBOURNE STATION,SUDP,4,BD
2023-12-13T00:00:00Z,21:04:00,Wednesday,DUFFERIN STATION,SUUT,5,BD
2023-12-13T00:00:00Z,21:42:00,Wednesday,DUNDAS STATION,SUO,5,YU
2023-12-13T00:00:00Z,22:52:00,Wednesday,COXWELL STATION,TUNIP,3,BD
2023-12-13T00:00:00Z,23:59:00,Wednesday,BAY STATION,SUUT,31,BD
2023-12-13T00:00:00Z,00:07:00,Wednesday,BAY STATION,TUO,5,BD
2023-12-13T00:00:00Z,00:31:00,Wednesday,KIPLING STATION,MUPAA,3,BD
2023-12-13T00:00:00Z,01:07:00,Wednesday,EGLINTON STATION,MUPAA,11,YU
2023-12-13T00:00:00Z,01:11:00,Wednesday,COLLEGE STATION,SUAP,7,YU
2023-12-13T00:00:00Z,01:14:00,Wednesday,LAWRENCE STATION,MUPAA,4,YU
2023-12-13T00:00:00Z,01:42:00,Wednesday,ST CLAIR STATION,MUD,8,YU
2023-12-13T00:00:00Z,20:29:00,Wednesday,DON MILLS STATION,SUO,4,SHP
2023-12-14T00:00:00Z,05:48:00,Thursday,DONLANDS STATION,MUO,4,BD
2023-12-14T00:00:00Z,06:57:00,Thursday,WILSON STATION,EUME,3,YU
2023-12-14T00:00:00Z,10:06:00,Thursday,WILSON STATION,PUOPO,4,YU
2023-12-14T00:00:00Z,10:49:00,Thursday,SHEPPARD STATION,SUDP,5,YU
